sample_idx,silent_us,silent_ms,frame_bytes
4575,144,0.144,23
4576,147,0.147,23
4577,145,0.145,23
4578,154,0.154,23
4579,143,0.143,23
4580,143,0.143,23
4581,145,0.145,23
4582,149,0.149,23
4583,146,0.146,23
4584,149,0.149,23
4585,145,0.145,23
4586,148,0.148,23
4587,145,0.145,23
4588,149,0.149,23
4589,144,0.144,23
4590,150,0.15,23
4591,146,0.146,23
4592,148,0.148,23
4593,145,0.145,23
4594,149,0.149,23
4595,145,0.145,23
4596,152,0.152,23
4597,149,0.149,23
4598,147,0.147,23
4599,143,0.143,23
4600,149,0.149,23
4601,144,0.144,23
4602,148,0.148,23
4603,149,0.149,23
4604,150,0.15,23
4605,144,0.144,23
4606,150,0.15,23
4607,144,0.144,23
4608,149,0.149,23
4609,145,0.145,23
4610,151,0.151,23
4611,145,0.145,23
4612,147,0.147,23
4613,144,0.144,23
4614,146,0.146,23
4615,145,0.145,23
4616,152,0.152,23
4617,145,0.145,23
4618,149,0.149,23
4619,144,0.144,23
4620,149,0.149,23
4621,146,0.146,23
4622,149,0.149,23
4623,144,0.144,23
4624,146,0.146,23
4625,145,0.145,23
4626,148,0.148,23
4627,143,0.143,23
4628,150,0.15,23
4629,149,0.149,23
4630,149,0.149,23
4631,140,0.14,23
4632,148,0.148,23
4633,145,0.145,23
4634,146,0.146,23
4635,142,0.142,23
4636,154,0.154,23
4637,156,0.156,23
4638,146,0.146,23
4639,144,0.144,23
4640,144,0.144,23
4641,140,0.14,23
4642,148,0.148,23
4643,138,0.138,23
4644,161,0.161,23
4645,144,0.144,23
4646,147,0.147,23
4647,145,0.145,23
4648,150,0.15,23
4649,145,0.145,23
4650,145,0.145,23
4651,142,0.142,23
4652,147,0.147,23
4653,146,0.146,23
4654,149,0.149,23
4655,149,0.149,23
4656,149,0.149,23
4657,146,0.146,23
4658,150,0.15,23
4659,140,0.14,23
4660,146,0.146,23
4661,149,0.149,23
4662,145,0.145,23
4663,144,0.144,23
4664,149,0.149,23
4665,140,0.14,23
4666,147,0.147,23
4667,145,0.145,23
4668,153,0.153,23
4669,144,0.144,23
4670,147,0.147,23
4671,142,0.142,23
4672,144,0.144,23
4673,139,0.139,23
4674,153,0.153,23
4675,144,0.144,23
4676,147,0.147,23
4677,144,0.144,23
4678,150,0.15,23
4679,145,0.145,23
4680,147,0.147,23
4681,147,0.147,23
4682,154,0.154,23
4683,150,0.15,23
4684,146,0.146,23
4685,140,0.14,23
4686,145,0.145,23
4687,146,0.146,23
4688,145,0.145,23
4689,159,0.159,23
4690,149,0.149,23
4691,145,0.145,23
4692,144,0.144,23
4693,143,0.143,23
4694,153,0.153,23
4695,157,0.157,23
4696,141,0.141,23
4697,141,0.141,23
4698,146,0.146,23
4699,139,0.139,23
4700,148,0.148,23
4701,140,0.14,23
4702,158,0.158,23
4703,144,0.144,23
4704,149,0.149,23
4705,144,0.144,23
4706,149,0.149,23
4707,148,0.148,23
4708,149,0.149,23
4709,145,0.145,23
4710,147,0.147,23
4711,143,0.143,23
4712,148,0.148,23
4713,149,0.149,23
4714,147,0.147,23
4715,139,0.139,23
4716,150,0.15,23
4717,140,0.14,23
4718,147,0.147,23
4719,144,0.144,23
4720,153,0.153,23
4721,145,0.145,23
4722,150,0.15,23
4723,143,0.143,23
4724,150,0.15,23
4725,144,0.144,23
4726,154,0.154,23
4727,144,0.144,23
4728,146,0.146,23
4729,141,0.141,23
4730,150,0.15,23
4731,145,0.145,23
4732,150,0.15,23
4733,146,0.146,23
4734,148,0.148,23
4735,144,0.144,23
4736,148,0.148,23
4737,140,0.14,23
4738,148,0.148,23
4739,149,0.149,23
4740,147,0.147,23
4741,144,0.144,23
4742,149,0.149,23
4743,145,0.145,23
4744,148,0.148,23
4745,148,0.148,23
4746,147,0.147,23
4747,145,0.145,23
4748,149,0.149,23
4749,145,0.145,23
4750,146,0.146,23
4751,138,0.138,23
4752,154,0.154,23
4753,146,0.146,23
4754,148,0.148,23
4755,142,0.142,23
4756,149,0.149,23
4757,145,0.145,23
4758,152,0.152,23
4759,145,0.145,23
4760,149,0.149,23
4761,145,0.145,23
4762,147,0.147,23
4763,144,0.144,23
4764,148,0.148,23
4765,148,0.148,23
4766,148,0.148,23
4767,146,0.146,23
4768,144,0.144,23
4769,145,0.145,23
4770,149,0.149,23
4771,148,0.148,23
4772,148,0.148,23
4773,153,0.153,23
4774,146,0.146,23
4775,139,0.139,23
4776,145,0.145,23
4777,141,0.141,23
4778,150,0.15,23
4779,139,0.139,23
4780,145,0.145,23
4781,136,0.136,23
4782,140,0.14,23
4783,140,0.14,23
4784,150,0.15,23
4785,141,0.141,23
4786,156,0.156,23
4787,140,0.14,23
4788,149,0.149,23
4789,145,0.145,23
4790,149,0.149,23
4791,148,0.148,23
4792,150,0.15,23
4793,140,0.14,23
4794,147,0.147,23
4795,145,0.145,23
4796,149,0.149,23
4797,147,0.147,23
4798,144,0.144,23
4799,146,0.146,23
4800,151,0.151,23
4801,145,0.145,23
4802,148,0.148,23
4803,146,0.146,23
4804,155,0.155,23
4805,157,0.157,23
4806,141,0.141,23
4807,136,0.136,23
4808,145,0.145,23
4809,140,0.14,23
4810,150,0.15,23
4811,142,0.142,23
4812,146,0.146,23
4813,140,0.14,23
4814,145,0.145,23
4815,139,0.139,23
4816,140,0.14,23
4817,146,0.146,23
4818,153,0.153,23
4819,143,0.143,23
4820,148,0.148,23
4821,140,0.14,23
4822,144,0.144,23
4823,147,0.147,23
4824,148,0.148,23
4825,145,0.145,23
4826,149,0.149,23
4827,140,0.14,23
4828,147,0.147,23
4829,142,0.142,23
4830,151,0.151,23
4831,145,0.145,23
4832,150,0.15,23
4833,145,0.145,23
4834,147,0.147,23
4835,139,0.139,23
4836,147,0.147,23
4837,142,0.142,23
4838,158,0.158,23
4839,139,0.139,23
4840,143,0.143,23
4841,141,0.141,23
4842,143,0.143,23
4843,144,0.144,23
4844,144,0.144,23
4845,156,0.156,23
4846,149,0.149,23
4847,145,0.145,23
4848,143,0.143,23
4849,144,0.144,23
4850,147,0.147,23
4851,145,0.145,23
4852,153,0.153,23
4853,142,0.142,23
4854,148,0.148,23
4855,145,0.145,23
4856,151,0.151,23
4857,145,0.145,23
4858,147,0.147,23
4859,143,0.143,23
4860,148,0.148,23
4861,144,0.144,23
4862,150,0.15,23
4863,143,0.143,23
4864,159,0.159,23
4865,141,0.141,23
4866,144,0.144,23
4867,141,0.141,23
4868,145,0.145,23
4869,146,0.146,23
4870,145,0.145,23
4871,140,0.14,23
4872,143,0.143,23
4873,141,0.141,23
4874,144,0.144,23
4875,140,0.14,23
4876,145,0.145,23
4877,141,0.141,23
4878,146,0.146,23
4879,142,0.142,23
4880,145,0.145,23
4881,139,0.139,23
4882,149,0.149,23
4883,140,0.14,23
4884,145,0.145,23
4885,141,0.141,23
4886,143,0.143,23
4887,138,0.138,23
4888,143,0.143,23
4889,140,0.14,23
4890,140,0.14,23
4891,140,0.14,23
4892,145,0.145,23
4893,141,0.141,23
4894,144,0.144,23
4895,149,0.149,23
4896,145,0.145,23
4897,142,0.142,23
4898,145,0.145,23
4899,141,0.141,23
4900,144,0.144,23
4901,138,0.138,23
4902,148,0.148,23
4903,141,0.141,23
4904,146,0.146,23
4905,141,0.141,23
4906,144,0.144,23
4907,140,0.14,23
4908,150,0.15,23
4909,140,0.14,23
4910,146,0.146,23
4911,140,0.14,23
4912,141,0.141,23
4913,141,0.141,23
4914,145,0.145,23
4915,145,0.145,23
4916,143,0.143,23
4917,141,0.141,23
4918,144,0.144,23
4919,140,0.14,23
4920,146,0.146,23
4921,139,0.139,23
4922,145,0.145,23
4923,139,0.139,23
4924,144,0.144,23
4925,142,0.142,23
4926,144,0.144,23
4927,140,0.14,23
4928,148,0.148,23
4929,140,0.14,23
4930,146,0.146,23
4931,140,0.14,23
4932,145,0.145,23
4933,140,0.14,23
4934,146,0.146,23
4935,140,0.14,23
4936,145,0.145,23
4937,139,0.139,23
4938,149,0.149,23
4939,142,0.142,23
4940,143,0.143,23
4941,145,0.145,23
4942,146,0.146,23
4943,142,0.142,23
4944,146,0.146,23
4945,139,0.139,23
4946,145,0.145,23
4947,140,0.14,23
4948,148,0.148,23
4949,141,0.141,23
4950,146,0.146,23
4951,140,0.14,23
4952,145,0.145,23
4953,142,0.142,23
4954,144,0.144,23
4955,144,0.144,23
4956,144,0.144,23
4957,140,0.14,23
4958,141,0.141,23
4959,138,0.138,23
4960,143,0.143,23
4961,145,0.145,23
4962,144,0.144,23
4963,136,0.136,23
4964,143,0.143,23
4965,139,0.139,23
4966,146,0.146,23
4967,140,0.14,23
4968,149,0.149,23
4969,139,0.139,23
4970,143,0.143,23
4971,142,0.142,23
4972,144,0.144,23
4973,141,0.141,23
4974,145,0.145,23
4975,146,0.146,23
4976,145,0.145,23
4977,139,0.139,23
4978,145,0.145,23
4979,142,0.142,23
4980,149,0.149,23
4981,144,0.144,23
4982,145,0.145,23
4983,140,0.14,23
4984,141,0.141,23
4985,136,0.136,23
4986,145,0.145,23
4987,140,0.14,23
4988,150,0.15,23
4989,141,0.141,23
4990,146,0.146,23
4991,140,0.14,23
4992,141,0.141,23
4993,139,0.139,23
4994,147,0.147,23
4995,142,0.142,23
4996,140,0.14,23
4997,135,0.135,23
4998,146,0.146,23
4999,41013,41.013,23
5000,168,0.168,23
5001,155,0.155,23
5002,164,0.164,23
5003,150,0.15,23
5004,150,0.15,23
5005,145,0.145,23
5006,152,0.152,23
5007,145,0.145,23
5008,155,0.155,23
5009,148,0.148,23
5010,146,0.146,23
5011,145,0.145,23
5012,144,0.144,23
5013,146,0.146,23
5014,155,0.155,23
5015,145,0.145,23
5016,149,0.149,23
5017,143,0.143,23
5018,151,0.151,23
5019,145,0.145,23
5020,150,0.15,23
5021,144,0.144,23
5022,150,0.15,23
5023,146,0.146,23
5024,148,0.148,23
5025,146,0.146,23
5026,150,0.15,23
5027,149,0.149,23
5028,149,0.149,23
5029,145,0.145,23
5030,151,0.151,23
5031,147,0.147,23
5032,149,0.149,23
5033,144,0.144,23
5034,151,0.151,23
5035,145,0.145,23
5036,150,0.15,23
5037,144,0.144,23
5038,149,0.149,23
5039,143,0.143,23
5040,155,0.155,23
5041,147,0.147,23
5042,150,0.15,23
5043,142,0.142,23
5044,152,0.152,23
5045,148,0.148,23
5046,154,0.154,23
5047,144,0.144,23
5048,152,0.152,23
5049,147,0.147,23
5050,151,0.151,23
5051,146,0.146,23
5052,149,0.149,23
5053,151,0.151,23
5054,151,0.151,23
5055,145,0.145,23
5056,150,0.15,23
5057,141,0.141,23
5058,151,0.151,23
5059,146,0.146,23
5060,147,0.147,23
5061,146,0.146,23
5062,150,0.15,23
5063,147,0.147,23
5064,149,0.149,23
5065,150,0.15,23
5066,148,0.148,23
5067,144,0.144,23
5068,149,0.149,23
5069,145,0.145,23
5070,149,0.149,23
5071,144,0.144,23
5072,153,0.153,23
5073,145,0.145,23
5074,149,0.149,23
5075,145,0.145,23
5076,148,0.148,23
5077,144,0.144,23
5078,154,0.154,23
5079,144,0.144,23
5080,149,0.149,23
5081,145,0.145,23
5082,148,0.148,23
5083,145,0.145,23
5084,144,0.144,23
5085,151,0.151,23
5086,149,0.149,23
5087,144,0.144,23
5088,149,0.149,23
5089,146,0.146,23
5090,145,0.145,23
5091,149,0.149,23
5092,147,0.147,23
5093,146,0.146,23
5094,147,0.147,23
5095,141,0.141,23
5096,149,0.149,23
5097,144,0.144,23
5098,154,0.154,23
5099,146,0.146,23
5100,148,0.148,23
5101,145,0.145,23
5102,150,0.15,23
5103,145,0.145,23
5104,153,0.153,23
5105,146,0.146,23
5106,154,0.154,23
5107,144,0.144,23
5108,148,0.148,23
5109,146,0.146,23
5110,155,0.155,23
5111,147,0.147,23
5112,149,0.149,23
5113,140,0.14,23
5114,149,0.149,23
5115,145,0.145,23
5116,146,0.146,23
5117,149,0.149,23
5118,160,0.16,23
5119,142,0.142,23
5120,145,0.145,23
5121,141,0.141,23
5122,146,0.146,23
5123,146,0.146,23
5124,141,0.141,23
5125,139,0.139,23
5126,143,0.143,23
5127,142,0.142,23
5128,145,0.145,23
5129,139,0.139,23
5130,152,0.152,23
5131,138,0.138,23
5132,145,0.145,23
5133,141,0.141,23
5134,146,0.146,23
5135,140,0.14,23
5136,146,0.146,23
5137,142,0.142,23
5138,146,0.146,23
5139,142,0.142,23
5140,145,0.145,23
5141,142,0.142,23
5142,145,0.145,23
5143,146,0.146,23
5144,146,0.146,23
5145,157,0.157,23
5146,148,0.148,23
5147,146,0.146,23
5148,151,0.151,23
5149,148,0.148,23
5150,149,0.149,23
5151,145,0.145,23
5152,147,0.147,23
5153,144,0.144,23
5154,150,0.15,23
5155,145,0.145,23
5156,154,0.154,23
5157,144,0.144,23
5158,149,0.149,23
5159,146,0.146,23
5160,147,0.147,23
5161,144,0.144,23
5162,150,0.15,23
5163,146,0.146,23
5164,160,0.16,23
5165,140,0.14,23
5166,144,0.144,23
5167,142,0.142,23
5168,146,0.146,23
5169,145,0.145,23
5170,154,0.154,23
5171,145,0.145,23
5172,148,0.148,23
5173,142,0.142,23
5174,147,0.147,23
5175,150,0.15,23
5176,147,0.147,23
5177,146,0.146,23
5178,148,0.148,23
5179,146,0.146,23
5180,151,0.151,23
5181,144,0.144,23
5182,152,0.152,23
5183,157,0.157,23
5184,145,0.145,23
5185,142,0.142,23
5186,144,0.144,23
5187,142,0.142,23
5188,145,0.145,23
5189,138,0.138,23
5190,160,0.16,23
5191,150,0.15,23
5192,149,0.149,23
5193,140,0.14,23
5194,152,0.152,23
5195,146,0.146,23
5196,161,0.161,23
5197,139,0.139,23
5198,140,0.14,23
5199,135,0.135,23
5200,147,0.147,23
5201,149,0.149,23
5202,147,0.147,23
5203,157,0.157,23
5204,148,0.148,23
5205,143,0.143,23
5206,149,0.149,23
5207,150,0.15,23
5208,148,0.148,23
5209,144,0.144,23
5210,149,0.149,23
5211,144,0.144,23
5212,148,0.148,23
5213,145,0.145,23
5214,154,0.154,23
5215,144,0.144,23
5216,151,0.151,23
5217,146,0.146,23
5218,150,0.15,23
5219,145,0.145,23
5220,155,0.155,23
5221,144,0.144,23
5222,147,0.147,23
5223,147,0.147,23
5224,149,0.149,23
5225,144,0.144,23
5226,149,0.149,23
5227,147,0.147,23
5228,148,0.148,23
5229,145,0.145,23
5230,151,0.151,23
5231,145,0.145,23
5232,151,0.151,23
5233,149,0.149,23
5234,166,0.166,23
5235,139,0.139,23
5236,147,0.147,23
5237,141,0.141,23
5238,141,0.141,23
5239,143,0.143,23
5240,147,0.147,23
5241,141,0.141,23
5242,145,0.145,23
5243,139,0.139,23
5244,140,0.14,23
5245,141,0.141,23
5246,146,0.146,23
5247,140,0.14,23
5248,145,0.145,23
5249,142,0.142,23
5250,145,0.145,23
5251,141,0.141,23
5252,144,0.144,23
5253,146,0.146,23
5254,160,0.16,23
5255,145,0.145,23
5256,150,0.15,23
5257,144,0.144,23
5258,148,0.148,23
5259,150,0.15,23
5260,148,0.148,23
5261,143,0.143,23
5262,148,0.148,23
5263,146,0.146,23
5264,150,0.15,23
5265,144,0.144,23
5266,151,0.151,23
5267,146,0.146,23
5268,148,0.148,23
5269,144,0.144,23
5270,148,0.148,23
5271,144,0.144,23
5272,150,0.15,23
5273,146,0.146,23
5274,150,0.15,23
5275,144,0.144,23
5276,153,0.153,23
5277,145,0.145,23
5278,154,0.154,23
5279,146,0.146,23
5280,148,0.148,23
5281,144,0.144,23
5282,149,0.149,23
5283,143,0.143,23
5284,150,0.15,23
5285,149,0.149,23
5286,161,0.161,23
5287,141,0.141,23
5288,144,0.144,23
5289,141,0.141,23
5290,146,0.146,23
5291,146,0.146,23
5292,147,0.147,23
5293,137,0.137,23
5294,141,0.141,23
5295,142,0.142,23
5296,145,0.145,23
5297,141,0.141,23
5298,151,0.151,23
5299,142,0.142,23
5300,148,0.148,23
5301,144,0.144,23
5302,149,0.149,23
5303,145,0.145,23
5304,153,0.153,23
5305,147,0.147,23
5306,148,0.148,23
5307,143,0.143,23
5308,150,0.15,23
5309,146,0.146,23
5310,148,0.148,23
5311,147,0.147,23
5312,147,0.147,23
5313,147,0.147,23
5314,149,0.149,23
5315,142,0.142,23
5316,146,0.146,23
5317,151,0.151,23
5318,149,0.149,23
5319,156,0.156,23
5320,146,0.146,23
5321,140,0.14,23
5322,144,0.144,23
5323,145,0.145,23
5324,147,0.147,23
5325,150,0.15,23
5326,149,0.149,23
5327,145,0.145,23
5328,149,0.149,23
5329,143,0.143,23
5330,152,0.152,23
5331,145,0.145,23
5332,144,0.144,23
5333,145,0.145,23
5334,148,0.148,23
5335,144,0.144,23
5336,155,0.155,23
5337,144,0.144,23
5338,149,0.149,23
5339,145,0.145,23
5340,149,0.149,23
5341,144,0.144,23
5342,149,0.149,23
5343,150,0.15,23
5344,162,0.162,23
5345,142,0.142,23
5346,145,0.145,23
5347,142,0.142,23
5348,145,0.145,23
5349,146,0.146,23
5350,142,0.142,23
5351,156,0.156,23
5352,150,0.15,23
5353,146,0.146,23
5354,148,0.148,23
5355,144,0.144,23
5356,149,0.149,23
5357,144,0.144,23
5358,148,0.148,23
5359,145,0.145,23
5360,149,0.149,23
5361,141,0.141,23
5362,158,0.158,23
5363,147,0.147,23
5364,158,0.158,23
5365,139,0.139,23
5366,146,0.146,23
5367,141,0.141,23
5368,149,0.149,23
5369,142,0.142,23
5370,144,0.144,23
5371,139,0.139,23
5372,146,0.146,23
5373,141,0.141,23
5374,143,0.143,23
5375,146,0.146,23
5376,147,0.147,23
5377,157,0.157,23
5378,145,0.145,23
5379,146,0.146,23
5380,149,0.149,23
5381,147,0.147,23
5382,149,0.149,23
5383,144,0.144,23
5384,150,0.15,23
5385,146,0.146,23
5386,147,0.147,23
5387,140,0.14,23
5388,153,0.153,23
5389,145,0.145,23
5390,146,0.146,23
5391,141,0.141,23
5392,146,0.146,23
5393,142,0.142,23
5394,149,0.149,23
5395,142,0.142,23
5396,159,0.159,23
5397,145,0.145,23
5398,148,0.148,23
5399,146,0.146,23
5400,149,0.149,23
5401,148,0.148,23
5402,161,0.161,23
5403,142,0.142,23
5404,148,0.148,23
5405,141,0.141,23
5406,146,0.146,23
5407,141,0.141,23
5408,147,0.147,23
5409,156,0.156,23
5410,144,0.144,23
5411,140,0.14,23
5412,148,0.148,23
5413,144,0.144,23
5414,153,0.153,23
5415,141,0.141,23
5416,149,0.149,23
5417,144,0.144,23
5418,151,0.151,23
5419,146,0.146,23
5420,154,0.154,23
5421,144,0.144,23
5422,156,0.156,23
5423,141,0.141,23
5424,146,0.146,23
5425,140,0.14,23
5426,149,0.149,23
5427,143,0.143,23
5428,160,0.16,23
5429,144,0.144,23
5430,149,0.149,23
5431,141,0.141,23
5432,149,0.149,23
5433,149,0.149,23
5434,145,0.145,23
5435,144,0.144,23
5436,149,0.149,23
5437,140,0.14,23
5438,149,0.149,23
5439,151,0.151,23
5440,145,0.145,23
5441,146,0.146,23
5442,151,0.151,23
5443,144,0.144,23
5444,147,0.147,23
5445,140,0.14,23
5446,153,0.153,23
5447,148,0.148,23
5448,147,0.147,23
5449,145,0.145,23
5450,148,0.148,23
5451,142,0.142,23
5452,153,0.153,23
5453,145,0.145,23
5454,158,0.158,23
5455,142,0.142,23
5456,144,0.144,23
5457,143,0.143,23
5458,143,0.143,23
5459,146,0.146,23
5460,146,0.146,23
5461,140,0.14,23
5462,145,0.145,23
5463,141,0.141,23
5464,140,0.14,23
5465,144,0.144,23
5466,145,0.145,23
5467,140,0.14,23
5468,146,0.146,23
5469,143,0.143,23
5470,146,0.146,23
5471,142,0.142,23
5472,150,0.15,23
5473,156,0.156,23
5474,150,0.15,23
5475,143,0.143,23
5476,148,0.148,23
5477,146,0.146,23
5478,154,0.154,23
5479,147,0.147,23
5480,150,0.15,23
5481,146,0.146,23
5482,148,0.148,23
5483,145,0.145,23
5484,145,0.145,23
5485,149,0.149,23
5486,150,0.15,23
5487,140,0.14,23
5488,149,0.149,23
5489,146,0.146,23
5490,153,0.153,23
5491,145,0.145,23
5492,148,0.148,23
5493,144,0.144,23
5494,148,0.148,23
5495,146,0.146,23
5496,149,0.149,23
5497,140,0.14,23
5498,148,0.148,23
5499,144,0.144,23
5500,149,0.149,23
5501,142,0.142,23
5502,149,0.149,23
5503,140,0.14,23
5504,152,0.152,23
5505,145,0.145,23
5506,150,0.15,23
5507,142,0.142,23
5508,148,0.148,23
5509,145,0.145,23
5510,153,0.153,23
5511,145,0.145,23
5512,154,0.154,23
5513,142,0.142,23
5514,145,0.145,23
5515,140,0.14,23
5516,144,0.144,23
5517,146,0.146,23
5518,145,0.145,23
5519,137,0.137,23
5520,146,0.146,23
5521,139,0.139,23
5522,145,0.145,23
5523,140,0.14,23
5524,150,0.15,23
5525,155,0.155,23
5526,148,0.148,23
5527,141,0.141,23
5528,147,0.147,23
5529,146,0.146,23
5530,153,0.153,23
5531,146,0.146,23
5532,153,0.153,23
5533,140,0.14,23
5534,150,0.15,23
5535,144,0.144,23
5536,154,0.154,23
5537,146,0.146,23
5538,150,0.15,23
5539,145,0.145,23
5540,149,0.149,23
5541,144,0.144,23
5542,149,0.149,23
5543,149,0.149,23
5544,147,0.147,23
5545,144,0.144,23
5546,150,0.15,23
5547,144,0.144,23
5548,148,0.148,23
5549,148,0.148,23
5550,149,0.149,23
5551,144,0.144,23
5552,149,0.149,23
5553,143,0.143,23
5554,149,0.149,23
5555,141,0.141,23
5556,153,0.153,23
5557,140,0.14,23
5558,149,0.149,23
5559,144,0.144,23
5560,147,0.147,23
5561,145,0.145,23
5562,152,0.152,23
5563,146,0.146,23
5564,150,0.15,23
5565,144,0.144,23
5566,148,0.148,23
5567,145,0.145,23
5568,149,0.149,23
5569,151,0.151,23
5570,148,0.148,23
5571,147,0.147,23
5572,150,0.15,23
5573,146,0.146,23
5574,148,0.148,23
5575,153,0.153,23
5576,150,0.15,23
5577,150,0.15,23
5578,145,0.145,23
5579,142,0.142,23
5580,144,0.144,23
5581,144,0.144,23
5582,146,0.146,23
5583,139,0.139,23
5584,146,0.146,23
5585,140,0.14,23
5586,146,0.146,23
5587,140,0.14,23
5588,148,0.148,23
5589,142,0.142,23
5590,161,0.161,23
5591,143,0.143,23
5592,147,0.147,23
5593,145,0.145,23
5594,153,0.153,23
5595,145,0.145,23
5596,158,0.158,23
5597,140,0.14,23
5598,140,0.14,23
5599,138,0.138,23
5600,147,0.147,23
5601,144,0.144,23
5602,146,0.146,23
5603,139,0.139,23
5604,144,0.144,23
5605,139,0.139,23
5606,144,0.144,23
5607,141,0.141,23
5608,149,0.149,23
5609,156,0.156,23
5610,149,0.149,23
5611,145,0.145,23
5612,148,0.148,23
5613,145,0.145,23
5614,149,0.149,23
5615,141,0.141,23
5616,149,0.149,23
5617,145,0.145,23
5618,152,0.152,23
5619,145,0.145,23
5620,149,0.149,23
5621,143,0.143,23
5622,151,0.151,23
5623,145,0.145,23
5624,148,0.148,23
5625,144,0.144,23
5626,150,0.15,23
5627,148,0.148,23
5628,148,0.148,23
5629,144,0.144,23
5630,143,0.143,23
5631,145,0.145,23
5632,148,0.148,23
5633,150,0.15,23
5634,151,0.151,23
5635,144,0.144,23
5636,148,0.148,23
5637,140,0.14,23
5638,149,0.149,23
5639,144,0.144,23
5640,155,0.155,23
5641,145,0.145,23
5642,148,0.148,23
5643,144,0.144,23
5644,146,0.146,23
5645,145,0.145,23
5646,153,0.153,23
5647,143,0.143,23
5648,149,0.149,23
5649,144,0.144,23
5650,148,0.148,23
5651,140,0.14,23
5652,149,0.149,23
5653,148,0.148,23
5654,148,0.148,23
5655,144,0.144,23
5656,148,0.148,23
5657,145,0.145,23
5658,145,0.145,23
5659,148,0.148,23
5660,152,0.152,23
5661,142,0.142,23
5662,146,0.146,23
5663,145,0.145,23
5664,148,0.148,23
5665,146,0.146,23
5666,154,0.154,23
5667,144,0.144,23
5668,149,0.149,23
5669,140,0.14,23
5670,150,0.15,23
5671,141,0.141,23
5672,154,0.154,23
5673,140,0.14,23
5674,148,0.148,23
5675,142,0.142,23
5676,151,0.151,23
5677,144,0.144,23
5678,152,0.152,23
5679,146,0.146,23
5680,160,0.16,23
5681,139,0.139,23
5682,144,0.144,23
5683,140,0.14,23
5684,145,0.145,23
5685,140,0.14,23
5686,149,0.149,23
5687,142,0.142,23
5688,145,0.145,23
5689,141,0.141,23
5690,145,0.145,23
5691,141,0.141,23
5692,147,0.147,23
5693,140,0.14,23
5694,140,0.14,23
5695,140,0.14,23
5696,145,0.145,23
5697,141,0.141,23
5698,148,0.148,23
5699,142,0.142,23
5700,147,0.147,23
5701,137,0.137,23
5702,144,0.144,23
5703,143,0.143,23
5704,146,0.146,23
5705,146,0.146,23
5706,159,0.159,23
5707,140,0.14,23
5708,147,0.147,23
5709,143,0.143,23
5710,150,0.15,23
5711,149,0.149,23
5712,150,0.15,23
5713,148,0.148,23
5714,150,0.15,23
5715,145,0.145,23
5716,149,0.149,23
5717,141,0.141,23
5718,153,0.153,23
5719,154,0.154,23
5720,146,0.146,23
5721,142,0.142,23
5722,145,0.145,23
5723,141,0.141,23
5724,166,0.166,23
5725,144,0.144,23
5726,163,0.163,23
5727,146,0.146,23
5728,152,0.152,23
5729,147,0.147,23
5730,153,0.153,23
5731,145,0.145,23
5732,144,0.144,23
5733,140,0.14,23
5734,148,0.148,23
5735,146,0.146,23
5736,150,0.15,23
5737,150,0.15,23
5738,149,0.149,23
5739,146,0.146,23
5740,149,0.149,23
5741,146,0.146,23
5742,145,0.145,23
5743,149,0.149,23
5744,151,0.151,23
5745,143,0.143,23
5746,152,0.152,23
5747,145,0.145,23
5748,145,0.145,23
5749,146,0.146,23
5750,151,0.151,23
5751,155,0.155,23
5752,146,0.146,23
5753,140,0.14,23
5754,145,0.145,23
5755,141,0.141,23
5756,147,0.147,23
5757,136,0.136,23
5758,162,0.162,23
5759,144,0.144,23
5760,149,0.149,23
5761,145,0.145,23
5762,152,0.152,23
5763,147,0.147,23
5764,150,0.15,23
5765,143,0.143,23
5766,147,0.147,23
5767,146,0.146,23
5768,149,0.149,23
5769,150,0.15,23
5770,150,0.15,23
5771,142,0.142,23
5772,148,0.148,23
5773,145,0.145,23
5774,150,0.15,23
5775,148,0.148,23
5776,147,0.147,23
5777,141,0.141,23
5778,148,0.148,23
5779,146,0.146,23
5780,149,0.149,23
5781,144,0.144,23
5782,153,0.153,23
5783,156,0.156,23
5784,146,0.146,23
5785,142,0.142,23
5786,144,0.144,23
5787,142,0.142,23
5788,154,0.154,23
5789,142,0.142,23
5790,162,0.162,23
5791,144,0.144,23
5792,150,0.15,23
5793,142,0.142,23
5794,147,0.147,23
5795,146,0.146,23
5796,145,0.145,23
5797,145,0.145,23
5798,149,0.149,23
5799,146,0.146,23
5800,150,0.15,23
5801,150,0.15,23
5802,151,0.151,23
5803,141,0.141,23
5804,148,0.148,23
5805,145,0.145,23
5806,150,0.15,23
5807,149,0.149,23
5808,150,0.15,23
5809,140,0.14,23
5810,149,0.149,23
5811,145,0.145,23
5812,150,0.15,23
5813,145,0.145,23
5814,154,0.154,23
5815,145,0.145,23
5816,144,0.144,23
5817,140,0.14,23
5818,148,0.148,23
5819,145,0.145,23
